event_id,item,total,note
20822,Paper & cardboard packaging,9,"7 x takeaway, 2 x Seven Eleven coffee cups"
20822,"Plastic film remnants (bits of plastic bag, wrap etc)",7,
20822,Cigarette butts & filters,6,
20822,Plastic wrap non food (bubble wrap etc),6,
20822,"Miscellaneous paper, labels & tickets",6,6 x paper remnants
20822,"Plastic drink bottles (water, juice, milk, soft drink)",2,"1 x Big M flavoured milk, 1 x Cool Ridge water"
20822,"Plastic packaging food (wrap, packets, containers)",2,2 x other food package
20821,Cigarette butts & filters,7,
20821,"Miscellaneous paper, labels & tickets",6,6 x miscellaneous paper
20821,"Plastic packaging food (wrap, packets, containers)",2,2 x confectionery
20821,Paper & cardboard packaging,1,1 x takeaway
20821,"Plastic film remnants (bits of plastic bag, wrap etc)",1,
20821,"Toys, party poppers, ribbons, clips & similar",1,
20820,Cigarette butts & filters,31,
20820,Foam insulation & packaging (whole and remnants),24,
20820,"Plastic film remnants (bits of plastic bag, wrap etc)",23,
20820,"Foil wrappers, packets, bladders & alfoil",12,
20820,"Miscellaneous paper, labels & tickets",11,"1 x business card, 1 x paper receipt, 9 x paper remnants"
20820,Paper & cardboard packaging,8,"1 x Lavazza coffee cup, 1 x coffee cup, 1 x Coles paper packaging, 5 x paper/cardboard packaging"
20820,"Plastic packaging food (wrap, packets, containers)",6,6 x Mentos 
20820,"Metal bottle caps, lids & pull tabs",6,
20820,"Lids & tops, pump spray, flow restrictor & similar",6,
20820,Plastic bits & pieces hard & solid,6,
20820,Cable ties & plastic fasteners,6,
20820,Plastic wrap non food (bubble wrap etc),6,
20820,Occupational health & safety items,1,1 x glove
20820,Aluminium cans,1,1 x Coke
20820,Pollution Rating,0,340 plastic resin pellets removed from trap
20801,Cigarette butts & filters,10,
20801,Plastic bits & pieces hard & solid,6,
20801,Glass or ceramic broken,5,
20801,"Newspaper, magazines & brochures",4,
20801,Foam insulation & packaging (whole and remnants),4,
20801,Plastic wrap non food (bubble wrap etc),1,1 x plastic label
20801,"Plastic pipe PVC, irrigation & reticulation",1,
20801,"Processed timber, pallets & other wood",1,
20801,"Plastic packaging food (wrap, packets, containers)",1,1 x Mentos
20801,Plastic wrap non food (bubble wrap etc),1,1 x plastic cigarette pack wrap
20801,"Pens, markers & other plastic stationary",1,
20801,Paper & cardboard packaging,1,1 x cardboard package
20801,Occupational health & safety items,1,
20801,"Personal effects (wallets, money, keys, jewellery)",1,
20801,Pollution Rating,0,3 x plastic resin pellets in trap
20800,Cigarette butts & filters,39,
20800,Plastic bits & pieces hard & solid,19,
20800,Paper & cardboard packaging,8,8 x cardboard packaging
20800,"Plastic packaging food (wrap, packets, containers)",8,"1 x confectionery, 1 x Mentos, 3 x takeaway, 1 x Hungry Jacks coffee cup lid, 2 x coffee cup lids"
20800,"Plastic film remnants (bits of plastic bag, wrap etc)",6,
20800,Glass or ceramic broken,3,
20800,"Tape adhesive, electrical, duct, hazard marker & rolls",3,
20800,Paper & cardboard packaging,2,"1 x Gloria Jeans coffee cup, 1 x Pie Face coffee cup"
20800,"Straws, confection sticks, cups, plates & cutlery",2,"1 x cutlery, 1 x straw"
20800,Foam insulation & packaging (whole and remnants),2,
20800,"Sanitary (tissues, nappies, condoms, cotton buds)",1,
20800,"Plastic drink bottles (water, juice, milk, soft drink)",1,1 x Coke bottle
20800,Metal scrap & remnants,1,
20800,Tetra packs & drink cartons,1,
20800,Rubber remnants,1,
20800,"Pens, markers & other plastic stationary",1,
20800,Occupational health & safety items,1,1 x blue rubber glove
20800,Paper & cardboard packaging,1,1 x cardboard cigarette pack
20800,Cable ties & plastic fasteners,1,
20800,Pollution Rating,0,56 x plastic resin pellets in trap
20799,Plastic bits & pieces hard & solid,82,
20799,"Plastic film remnants (bits of plastic bag, wrap etc)",7,
20799,"Miscellaneous paper, labels & tickets",7,"5 x paper remnants, 2 x miscellaneous paper"
20799,"Plastic packaging food (wrap, packets, containers)",6,6 x other food package
20799,"Plastic containers non food (oil, sealant, chemical)",6,
20799,"Lids & tops, pump spray, flow restrictor & similar",4,
20799,Cigarette butts & filters,3,
20799,"Plastic drink bottles (water, juice, milk, soft drink)",2,1 x Pump water bottle
20799,Occupational health & safety items,2,2 x ear plugs
20799,"Building & trades materials, fixings & fittings",2,
20799,Plastic wrap non food (bubble wrap etc),1,
20799,"Tape adhesive, electrical, duct, hazard marker & rolls",1,
20799,Foam insulation & packaging (whole and remnants),1,
20799,Personal care & pharmaceutical packaging,1,
20799,"Pens, markers & other plastic stationary",1,
20799,Pollution Rating,0,3564 x microplastics and 144 x plastic resin pellets in the trap
20798,"Plastic packaging food (wrap, packets, containers)",8,"6 x takeaway, 2 x Coles other food packaging"
20798,"Plastic film remnants (bits of plastic bag, wrap etc)",6,
20798,Cigarette butts & filters,6,
20798,Paper & cardboard packaging,2,2 x takeaway
20798,Plastic vehicle parts,1,
20797,Cigarette butts & filters,26,
20797,Foam insulation & packaging (whole and remnants),6,
20797,"Plastic film remnants (bits of plastic bag, wrap etc)",6,
20797,"Straws, confection sticks, cups, plates & cutlery",5,5 x cutlery
20797,"Plastic packaging food (wrap, packets, containers)",4,"2 x takeaway, 2 x coffee cup lids"
20797,Paper & cardboard packaging,3,3 x cardboard cigarette packs
20797,"Plastic drink bottles (water, juice, milk, soft drink)",2,1 x Nu Spring 250ml water bottle
20797,"Plastic sheeting (tarpaulin, woven bags, pallet wrap)",1,
20797,Aluminium cans,1,
20796,Cigarette butts & filters,56,
20796,"Plastic packaging food (wrap, packets, containers)",23,"14 x confectionery, 9 x Mentos"
20796,"Plastic film remnants (bits of plastic bag, wrap etc)",17,
20796,Glass or ceramic broken,9,
20796,"Miscellaneous paper, labels & tickets",9,9 x paper remnants
20796,"Straws, confection sticks, cups, plates & cutlery",4,"1 x cutlery, 1 x straw, 2 x lollipop sticks"
20796,Plastic bits & pieces hard & solid,4,
20796,"Metal bottle caps, lids & pull tabs",4,
20796,"Lids & tops, pump spray, flow restrictor & similar",3,
20796,Cable ties & plastic fasteners,3,
20796,"Rubber balloons, balls & toys, elastic straps & bands",2,2 x rubber bands
20796,"Tape adhesive, electrical, duct, hazard marker & rolls",2,
20796,Foam insulation & packaging (whole and remnants),2,
20796,Personal care & pharmaceutical packaging,2,
20796,"Sanitary (tissues, nappies, condoms, cotton buds)",1,1 x cotton bud stick
20796,Aluminium cans,1,1 x Coke
20796,Occupational health & safety items,1,1 x ear plug
20796,Strapping band whole (record as single item),1,
20796,"Pens, markers & other plastic stationary",1,
20796,"Appliances, electronics & batteries",1,1 x battery
20796,"Building & trades materials, fixings & fittings",1,
20795,Cigarette butts & filters,54,
20795,"Plastic film remnants (bits of plastic bag, wrap etc)",21,
20795,"Plastic packaging food (wrap, packets, containers)",20,"4 x confectionery, 5 x Mentos, 5 x coffee cup lids, 6 x straw wrappers"
20795,"Miscellaneous paper, labels & tickets",17,"1 x business card, 15 x paper remnants, 1 x school report card"
20795,"Foil wrappers, packets, bladders & alfoil",16,
20795,"Straws, confection sticks, cups, plates & cutlery",5,5 x McDonalds plastic cups
20795,Plastic bits & pieces hard & solid,5,
20795,"Straws, confection sticks, cups, plates & cutlery",5,"1 x straw, 4 x McDonalds straw"
20795,Paper & cardboard packaging,4,4 x takeaway
20795,"Sanitary (tissues, nappies, condoms, cotton buds)",4,
20795,Drug paraphernalia,3,3 x needle packages
20795,Aluminium cans,1,1 x Redbull
20795,Tetra packs & drink cartons,1,
20795,"Lids & tops, pump spray, flow restrictor & similar",1,
20795,Metal tools,1,1 x screw driver
20795,"Plastic drink bottles (water, juice, milk, soft drink)",1,1 x Coles Spring Water bottle
20795,"Toys, party poppers, ribbons, clips & similar",1,
20794,Cigarette butts & filters,23,
20794,"Plastic packaging food (wrap, packets, containers)",11,"6 x confectionery, 1 x Mentos, 1 x Hungry Jacks takeaway, 1 x Biopak coffee cup lid, 2 x straw wrappers"
20794,"Miscellaneous paper, labels & tickets",10,"1 x parking ticket, 2 x paper receipts, 6 x paper remnants, 1 x miscellaneous paper"
20794,"Plastic film remnants (bits of plastic bag, wrap etc)",10,
20794,Plastic wrap non food (bubble wrap etc),5,5 x plastic cigarette pack wrap
20794,"Foil wrappers, packets, bladders & alfoil",5,
20794,Aluminium cans,2,"1 x Rock Star, 1 x Pepsi"
20794,"Plastic bags supermarket, garbage, dog poo, ice",2,"1 x ziplock bag, 1 x fruit and veg bag"
20794,Personal care & pharmaceutical packaging,2,
20794,"Metal bottle caps, lids & pull tabs",2,
20794,Plastic bits & pieces hard & solid,2,
20794,Paper & cardboard packaging,1,1 x takeaway
20794,Paper & cardboard packaging,1,1 x chewing gum wrapper
20794,Glass beer stubbies & pre-mixed alcohol bottles,1,1 x VB beer bottle
20794,Foam insulation & packaging (whole and remnants),1,
20794,Medical waste,1,
20794,"Sanitary (tissues, nappies, condoms, cotton buds)",1,1 X nappy
20794,"Straws, confection sticks, cups, plates & cutlery",1,1 x plastic cup
20794,"Wooden confection sticks, pencils, matches etc",1,
20793,Plastic wrap non food (bubble wrap etc),19,"3 x plastic non-food wrap, 16 x plastic cigarette pack wrap"
20793,Cigarette butts & filters,16,
20793,"Plastic packaging food (wrap, packets, containers)",15,"13 x confectionery, 2 x other food package"
20793,"Miscellaneous paper, labels & tickets",11,"2 x parking tickets, 2 x paper receipts, 7 x paper remnants"
20793,Plastic bits & pieces hard & solid,9,
20793,"Plastic film remnants (bits of plastic bag, wrap etc)",8,
20793,Paper & cardboard packaging,4,4 x takeaway
20793,"Lids & tops, pump spray, flow restrictor & similar",4,
20793,"Straws, confection sticks, cups, plates & cutlery",3,3 x straws
20793,"Toys, party poppers, ribbons, clips & similar",3,
20793,Cable ties & plastic fasteners,2,
20793,"Metal bottle caps, lids & pull tabs",1,
20793,"Foil wrappers, packets, bladders & alfoil",1,
20793,"Sanitary (tissues, nappies, condoms, cotton buds)",1,
20793,"Plastic drink bottles (water, juice, milk, soft drink)",1,1 x Nu Water bottle 250ml
20788,Cigarette butts & filters,132,
20788,Plastic wrap non food (bubble wrap etc),77,77 x plastic cigarette pack wrap
20788,"Miscellaneous paper, labels & tickets",29,"28 x paper remnants, 1 x miscellaneous paper"
20788,"Foil wrappers, packets, bladders & alfoil",22,
20788,"Plastic packaging food (wrap, packets, containers)",18,"2 x Snickers, 2 x Mentos, 14 x confectionery"
20788,"Plastic film remnants (bits of plastic bag, wrap etc)",13,
20788,Foam insulation & packaging (whole and remnants),12,
20788,"Straws, confection sticks, cups, plates & cutlery",9,"1 x plastic cup, 8 x straws"
20788,"Foam cups, food packs & trays",6,
20788,Glass or ceramic broken,6,
20788,Plastic bits & pieces hard & solid,5,
20788,Food scraps,4,
20788,"Plastic packaging food (wrap, packets, containers)",4,"1 x Seven Eleven coffee cup lid, 2 x other food package, 1 x Coles waterbottle label"
20788,Paper & cardboard packaging,3,3 x chewing gum wrappers
20788,"Metal bottle caps, lids & pull tabs",3,
20788,"Lids & tops, pump spray, flow restrictor & similar",2,
20788,Paper & cardboard packaging,2,"1 x Foodary coffee cup, 1 x Seven Eleven coffee cup"
20788,"Plastic drink bottles (water, juice, milk, soft drink)",2,2 x Coles spring water bottles
20788,"Rubber balloons, balls & toys, elastic straps & bands",2,2 x rubber bands
20788,"Packaging accessories (seals, reels, spools, handles)",1,1 x plastic label
20788,Aluminium cans,1,1 x Pepsi
20788,Paper & cardboard packaging,1,1 x McDonalds takeaway
20788,Metal scrap & remnants,1,
20788,"Plastic packaging food (wrap, packets, containers)",1,1 x Seven Eleven takeaway
20788,"Plastic bags supermarket, garbage, dog poo, ice",1,1 x ziplock bag
20788,"Rubber balloons, balls & toys, elastic straps & bands",1,
20788,"Sanitary (tissues, nappies, condoms, cotton buds)",1,1 x cotton bud stick
20787,Cigarette butts & filters,35,
20787,Paper & cardboard packaging,21,"20 x cardboard package, 1 x McDonalds takeaway"
20787,"Plastic film remnants (bits of plastic bag, wrap etc)",10,
20787,Plastic bits & pieces hard & solid,7,
20787,"Plastic packaging food (wrap, packets, containers)",7,"6 x confectionery, 1 x other food package"
20787,"Miscellaneous paper, labels & tickets",3,3 x paper remnants
20787,Foam insulation & packaging (whole and remnants),3,
20787,"Lids & tops, pump spray, flow restrictor & similar",2,
20787,"Straws, confection sticks, cups, plates & cutlery",2,"1 x plastic cup, 1 x lollipop stick"
20787,"Plastic packaging food (wrap, packets, containers)",2,2 x straw wrappers
20787,"Plastic packaging food (wrap, packets, containers)",2,"1 x takeaway, 1 x McDonalds takeaway"
20787,"Cloth, clothing, hats & towels",2,
20787,Container contents intact & spilt content,1,
20787,"Plastic bags supermarket, garbage, dog poo, ice",1,1 x dog poo bag
20787,"Tape adhesive, electrical, duct, hazard marker & rolls",1,
20787,"Foil wrappers, packets, bladders & alfoil",1,
20787,Metal scrap & remnants,1,
20787,"Metal bottle caps, lids & pull tabs",1,
20787,"Rubber balloons, balls & toys, elastic straps & bands",1,1 x rubber band
20786,Cigarette butts & filters,25,
20786,"Plastic film remnants (bits of plastic bag, wrap etc)",13,
20786,"Miscellaneous paper, labels & tickets",10,10 x paper remnants
20786,"Plastic packaging food (wrap, packets, containers)",8,"6 x confectionery, 1 x takeaway, 1 x other food package"
20786,"Foil wrappers, packets, bladders & alfoil",6,
20786,Foam insulation & packaging (whole and remnants),5,
20786,"Plastic bags supermarket, garbage, dog poo, ice",3,"1 x white shopping bag, 1 x garbage bag, 1 x other plastic bag"
20786,Plastic bits & pieces hard & solid,3,
20786,Metal scrap & remnants,2,
20786,Aluminium cans,1,
20786,"Tape adhesive, electrical, duct, hazard marker & rolls",1,
20785,"Plastic film remnants (bits of plastic bag, wrap etc)",45,
20785,"Plastic packaging food (wrap, packets, containers)",34,"26 x confectionery, 1 x Mentos, 1 x takeaway, 4 x straw wrappers, 1 x Mount Franklin water bottle label, 1 x other food package"
20785,"Miscellaneous paper, labels & tickets",17,"16 x paper remnants, 1 x miscellaneous paper"
20785,Cigarette butts & filters,16,
20785,Plastic wrap non food (bubble wrap etc),10,10 x plastic cigarette pack wrap
20785,Foam insulation & packaging (whole and remnants),4,
20785,"Foil wrappers, packets, bladders & alfoil",4,
20785,"Plastic bags supermarket, garbage, dog poo, ice",2,2 x fruit and veg bags
20785,"Straws, confection sticks, cups, plates & cutlery",2,2 x straws
20785,Paper & cardboard packaging,1,1 x Seven Eleven takeaway
20784,"Plastic film remnants (bits of plastic bag, wrap etc)",29,
20784,"Plastic packaging food (wrap, packets, containers)",18,"11 x confectionery, 1 x Frosty Fruits, 1 x Snickers, 5 x Mentos"
20784,Cigarette butts & filters,16,
20784,Strapping band scraps,6,
20784,Foam insulation & packaging (whole and remnants),5,
20784,"Lids & tops, pump spray, flow restrictor & similar",5,
20784,"Metal bottle caps, lids & pull tabs",5,
20784,"Straws, confection sticks, cups, plates & cutlery",5,5 x lollipop sticks
20784,"Plastic drink bottles (water, juice, milk, soft drink)",2,2 x Ice Break ice-coffee bottles
20784,Metal tools,1,1 x pin
20784,"Plastic bags supermarket, garbage, dog poo, ice",1,1 x white shopping bag
20783,Cigarette butts & filters,16,
20783,"Plastic packaging food (wrap, packets, containers)",6,"4 x confectionery, 1 x takeaway, 1 x Taiwan fruit tea cup takeaway"
20783,Plastic wrap non food (bubble wrap etc),6,6 x plastic cigarette pack wrap
20783,"Plastic film remnants (bits of plastic bag, wrap etc)",4,
20783,Foam insulation & packaging (whole and remnants),4,
20783,"Miscellaneous paper, labels & tickets",2,2 x paper receipts
20783,"Foil wrappers, packets, bladders & alfoil",2,
20783,Paper & cardboard packaging,1,1 x takeaway
20783,Paper & cardboard packaging,1,1 x chewing gum wrapper
