event_id,item,event_item,total,note
23769,Cigarette butts & filters,23769 Cigarette butts & filters,3,
23769,Foam insulation & packaging (whole and remnants),23769 Foam insulation & packaging (whole and remnants),1,
23769,"Miscellaneous paper, labels & tickets","23769 Miscellaneous paper, labels & tickets",3,3 x paper remnants
23769,Plastic wrap non food (bubble wrap etc),23769 Plastic wrap non food (bubble wrap etc),1,1 x plastic cigarette pack wrap
23770,Cigarette butts & filters,23770 Cigarette butts & filters,6,
23770,Foam insulation & packaging (whole and remnants),23770 Foam insulation & packaging (whole and remnants),1,
23770,Plastic bits & pieces hard & solid,23770 Plastic bits & pieces hard & solid,1,
23770,"Plastic film remnants (bits of plastic bag, wrap etc)","23770 Plastic film remnants (bits of plastic bag, wrap etc)",1,
23770,"Plastic packaging food (wrap, packets, containers)","23770 Plastic packaging food (wrap, packets, containers)",2,"1 x straw wrapper, 1 x other food packaging"
23770,Plastic wrap non food (bubble wrap etc),23770 Plastic wrap non food (bubble wrap etc),1,
23770,Pollution Rating,23770 Pollution Rating,0,1 x plastic resin pellet removed from trap
23770,Strapping band whole (record as single item),23770 Strapping band whole (record as single item),1,
23771,Cigarette butts & filters,23771 Cigarette butts & filters,11,
23771,"Metal building & trades materials, fixings & fittings","23771 Metal building & trades materials, fixings & fittings",1,
23771,"Miscellaneous paper, labels & tickets","23771 Miscellaneous paper, labels & tickets",1,1 x paper receipt
23771,Plastic bits & pieces hard & solid,23771 Plastic bits & pieces hard & solid,2,
23771,"Plastic film remnants (bits of plastic bag, wrap etc)","23771 Plastic film remnants (bits of plastic bag, wrap etc)",4,
23771,"Plastic packaging food (wrap, packets, containers)","23771 Plastic packaging food (wrap, packets, containers)",3,"2 x confectionery, 1 x Mentos"
23771,"Plastic sheeting (tarpaulin, woven bags, pallet wrap)","23771 Plastic sheeting (tarpaulin, woven bags, pallet wrap)",1,
23771,Plastic wrap non food (bubble wrap etc),23771 Plastic wrap non food (bubble wrap etc),5,5 x plastic cigarette pack wrap
23771,"Rubber balloons, balls & toys, elastic straps & bands","23771 Rubber balloons, balls & toys, elastic straps & bands",1,1 x rubber band
23771,"Toys, party poppers, ribbons, clips & similar","23771 Toys, party poppers, ribbons, clips & similar",1,
23772,"Miscellaneous paper, labels & tickets","23772 Miscellaneous paper, labels & tickets",1,1 x paper remnant
23772,"Packaging accessories (seals, reels, spools, handles)","23772 Packaging accessories (seals, reels, spools, handles)",1,1 x plastic label
23772,"Plastic film remnants (bits of plastic bag, wrap etc)","23772 Plastic film remnants (bits of plastic bag, wrap etc)",2,
23772,"Plastic packaging food (wrap, packets, containers)","23772 Plastic packaging food (wrap, packets, containers)",1,1 x other food package
23772,Plastic wrap non food (bubble wrap etc),23772 Plastic wrap non food (bubble wrap etc),2,2 x plastic cigarette pack wrap
23773,Cigarette butts & filters,23773 Cigarette butts & filters,3,
23773,Foam insulation & packaging (whole and remnants),23773 Foam insulation & packaging (whole and remnants),1,
23773,"Foil wrappers, packets, bladders & alfoil","23773 Foil wrappers, packets, bladders & alfoil",1,
23773,Food scraps,23773 Food scraps,1,
23773,"Miscellaneous paper, labels & tickets","23773 Miscellaneous paper, labels & tickets",3,"1 x paper receipt, 1 x paper remnant, 1 x miscellaneous paper"
23773,Occupational health & safety items,23773 Occupational health & safety items,1,1 x face mask
23773,"Packaging accessories (seals, reels, spools, handles)","23773 Packaging accessories (seals, reels, spools, handles)",1,1 x backing of label from envelope
23773,Plastic bits & pieces hard & solid,23773 Plastic bits & pieces hard & solid,1,
23773,"Plastic film remnants (bits of plastic bag, wrap etc)","23773 Plastic film remnants (bits of plastic bag, wrap etc)",1,
23773,"Plastic packaging food (wrap, packets, containers)","23773 Plastic packaging food (wrap, packets, containers)",1,1 x coffee cup lid
23774,Cigarette butts & filters,23774 Cigarette butts & filters,5,
23774,"Foil wrappers, packets, bladders & alfoil","23774 Foil wrappers, packets, bladders & alfoil",4,
23774,"Lids & tops, pump spray, flow restrictor & similar","23774 Lids & tops, pump spray, flow restrictor & similar",1,
23774,Metal tools,23774 Metal tools,1,
23774,"Miscellaneous paper, labels & tickets","23774 Miscellaneous paper, labels & tickets",7,"1 x paper receipt, 6 x paper remnants"
23774,"Packaging accessories (seals, reels, spools, handles)","23774 Packaging accessories (seals, reels, spools, handles)",2,2 x plastic labels
23774,Paper & cardboard packaging,23774 Paper & cardboard packaging,1,1 x takeaway
23774,"Plastic bags supermarket, garbage, dog poo, ice","23774 Plastic bags supermarket, garbage, dog poo, ice",1,1 x ziplock bag
23774,Plastic bits & pieces hard & solid,23774 Plastic bits & pieces hard & solid,4,
23774,"Plastic film remnants (bits of plastic bag, wrap etc)","23774 Plastic film remnants (bits of plastic bag, wrap etc)",3,
23774,"Plastic packaging food (wrap, packets, containers)","23774 Plastic packaging food (wrap, packets, containers)",7,"6 x confectionery, 1 x other food package"
23774,Plastic vehicle parts,23774 Plastic vehicle parts,1,
23774,Plastic wrap non food (bubble wrap etc),23774 Plastic wrap non food (bubble wrap etc),7,7 x plastic cigarette pack wrap
23774,"Rubber balloons, balls & toys, elastic straps & bands","23774 Rubber balloons, balls & toys, elastic straps & bands",1,1 x rubber band
23774,"Sanitary (tissues, nappies, condoms, cotton buds)","23774 Sanitary (tissues, nappies, condoms, cotton buds)",4,
23774,Syringes medical,23774 Syringes medical,1,
23775,Cigarette butts & filters,23775 Cigarette butts & filters,43,
23775,"Foil wrappers, packets, bladders & alfoil","23775 Foil wrappers, packets, bladders & alfoil",5,
23775,"Lids & tops, pump spray, flow restrictor & similar","23775 Lids & tops, pump spray, flow restrictor & similar",2,
23775,"Miscellaneous paper, labels & tickets","23775 Miscellaneous paper, labels & tickets",7,"6 x paper receipts, 1 x paper remnant"
23775,"Newspaper, magazines & brochures","23775 Newspaper, magazines & brochures",1,
23775,"Packaging accessories (seals, reels, spools, handles)","23775 Packaging accessories (seals, reels, spools, handles)",1,1 x plastic label
23775,Paper & cardboard packaging,23775 Paper & cardboard packaging,1,1 x chewing gum wrapper
23775,"Plastic drink bottles (water, juice, milk, soft drink)","23775 Plastic drink bottles (water, juice, milk, soft drink)",1,1 x Heinz drink pouch
23775,"Plastic film remnants (bits of plastic bag, wrap etc)","23775 Plastic film remnants (bits of plastic bag, wrap etc)",4,
23775,"Plastic packaging food (wrap, packets, containers)","23775 Plastic packaging food (wrap, packets, containers)",5,5 x confectionery
23775,Plastic wrap non food (bubble wrap etc),23775 Plastic wrap non food (bubble wrap etc),11,11 x plastic cigarette pack wrap
23775,"Sanitary (tissues, nappies, condoms, cotton buds)","23775 Sanitary (tissues, nappies, condoms, cotton buds)",2,
23776,Cigarette butts & filters,23776 Cigarette butts & filters,1,
23776,"Foil wrappers, packets, bladders & alfoil","23776 Foil wrappers, packets, bladders & alfoil",2,
23776,"Miscellaneous paper, labels & tickets","23776 Miscellaneous paper, labels & tickets",1,1 x paper receipt
23776,Occupational health & safety items,23776 Occupational health & safety items,1,1 x face mask
23776,"Pens, markers & other plastic stationary","23776 Pens, markers & other plastic stationary",1,
23776,"Plastic packaging food (wrap, packets, containers)","23776 Plastic packaging food (wrap, packets, containers)",3,3 x confectionery
23776,Plastic wrap non food (bubble wrap etc),23776 Plastic wrap non food (bubble wrap etc),4,4 x plastic cigarette pack wrap
23777,Cigarette butts & filters,23777 Cigarette butts & filters,1,
23777,"Miscellaneous paper, labels & tickets","23777 Miscellaneous paper, labels & tickets",1,1 x paper remnant
23777,Plastic bits & pieces hard & solid,23777 Plastic bits & pieces hard & solid,1,
23777,"Plastic film remnants (bits of plastic bag, wrap etc)","23777 Plastic film remnants (bits of plastic bag, wrap etc)",1,
23778,Aluminium cans,23778 Aluminium cans,1,1 x Coke
23778,Cigarette butts & filters,23778 Cigarette butts & filters,6,
23778,"Cloth, clothing, hats & towels","23778 Cloth, clothing, hats & towels",2,
23778,Foam insulation & packaging (whole and remnants),23778 Foam insulation & packaging (whole and remnants),2,
23778,"Newspaper, magazines & brochures","23778 Newspaper, magazines & brochures",7,
23778,Paper & cardboard packaging,23778 Paper & cardboard packaging,2,"1 x paper coffee cup, 1 x takeaway"
23778,"Plastic bags supermarket, garbage, dog poo, ice","23778 Plastic bags supermarket, garbage, dog poo, ice",2,"1 x white shopping bag, 1 x ziplock bag"
23778,Plastic bits & pieces hard & solid,23778 Plastic bits & pieces hard & solid,2,
23778,"Plastic film remnants (bits of plastic bag, wrap etc)","23778 Plastic film remnants (bits of plastic bag, wrap etc)",1,
23778,"Plastic packaging food (wrap, packets, containers)","23778 Plastic packaging food (wrap, packets, containers)",8,"1 x KFC, 1 x Hungry Jacks, 3 x takeaway, 1 x coffee cup lid, 1 x Coles waterbottle label, 1 x other food package"
23778,Plastic wrap non food (bubble wrap etc),23778 Plastic wrap non food (bubble wrap etc),7,5 x plastic cigarette pack wrap
23778,"Sanitary (tissues, nappies, condoms, cotton buds)","23778 Sanitary (tissues, nappies, condoms, cotton buds)",2,
23778,"Straws, confection sticks, cups, plates & cutlery","23778 Straws, confection sticks, cups, plates & cutlery",3,"1 x plastic cup, 1 x McDonalds straw, 1 x straw"
23779,Aluminium cans,23779 Aluminium cans,2,"1 x Coke, 1 x Red Bull"
23779,"Foil wrappers, packets, bladders & alfoil","23779 Foil wrappers, packets, bladders & alfoil",5,
23779,"Lids & tops, pump spray, flow restrictor & similar","23779 Lids & tops, pump spray, flow restrictor & similar",1,
23779,"Miscellaneous paper, labels & tickets","23779 Miscellaneous paper, labels & tickets",1,1 x paper remnant
23779,Occupational health & safety items,23779 Occupational health & safety items,1,1 x COVID sign
23779,Paper & cardboard packaging,23779 Paper & cardboard packaging,1,1 x chewing gum
23779,Plastic bits & pieces hard & solid,23779 Plastic bits & pieces hard & solid,7,
23779,"Plastic film remnants (bits of plastic bag, wrap etc)","23779 Plastic film remnants (bits of plastic bag, wrap etc)",1,
23779,"Plastic packaging food (wrap, packets, containers)","23779 Plastic packaging food (wrap, packets, containers)",1,1 x takeaway
23779,Plastic wrap non food (bubble wrap etc),23779 Plastic wrap non food (bubble wrap etc),1,1 x plastic cigarette pack wrap
23779,"Sanitary (tissues, nappies, condoms, cotton buds)","23779 Sanitary (tissues, nappies, condoms, cotton buds)",1,
23779,"Straws, confection sticks, cups, plates & cutlery","23779 Straws, confection sticks, cups, plates & cutlery",1,1 x straw
23779,"Tape adhesive, electrical, duct, hazard marker & rolls","23779 Tape adhesive, electrical, duct, hazard marker & rolls",1,
23780,Cigarette butts & filters,23780 Cigarette butts & filters,1,
23780,Occupational health & safety items,23780 Occupational health & safety items,2,2 x gloves
23780,"Plastic bags supermarket, garbage, dog poo, ice","23780 Plastic bags supermarket, garbage, dog poo, ice",1,1 x dog poo bag
23780,"Plastic packaging food (wrap, packets, containers)","23780 Plastic packaging food (wrap, packets, containers)",1,1 x Hungry Jacks
23780,Plastic wrap non food (bubble wrap etc),23780 Plastic wrap non food (bubble wrap etc),2,1 x plastic cigarette pack wrap
23781,Cigarette butts & filters,23781 Cigarette butts & filters,73,
23781,"Foil wrappers, packets, bladders & alfoil","23781 Foil wrappers, packets, bladders & alfoil",5,
23781,"Lids & tops, pump spray, flow restrictor & similar","23781 Lids & tops, pump spray, flow restrictor & similar",1,
23781,"Miscellaneous paper, labels & tickets","23781 Miscellaneous paper, labels & tickets",18,"3 x paper receipts, 15 x paper remnants"
23781,"Newspaper, magazines & brochures","23781 Newspaper, magazines & brochures",1,
23781,"Plastic bags supermarket, garbage, dog poo, ice","23781 Plastic bags supermarket, garbage, dog poo, ice",1,1 x garbage bag
23781,Plastic bits & pieces hard & solid,23781 Plastic bits & pieces hard & solid,110,
23781,"Plastic film remnants (bits of plastic bag, wrap etc)","23781 Plastic film remnants (bits of plastic bag, wrap etc)",1,
23781,"Plastic packaging food (wrap, packets, containers)","23781 Plastic packaging food (wrap, packets, containers)",1,1 x confectionery
23781,Plastic wrap non food (bubble wrap etc),23781 Plastic wrap non food (bubble wrap etc),1,1 x plastic cigarette pack wrap
23781,"Processed timber, pallets & other wood","23781 Processed timber, pallets & other wood",1,
23781,"Sanitary (tissues, nappies, condoms, cotton buds)","23781 Sanitary (tissues, nappies, condoms, cotton buds)",2,1 x cotton bud stick
23781,"Straws, confection sticks, cups, plates & cutlery","23781 Straws, confection sticks, cups, plates & cutlery",3,"1 x cutlery, 2 x straws"
23781,"Wooden confection sticks, pencils, matches etc","23781 Wooden confection sticks, pencils, matches etc",1,
23782,Aluminium cans,23782 Aluminium cans,1,1 x Pepsi
23782,Cable ties & plastic fasteners,23782 Cable ties & plastic fasteners,1,
23782,Cigarette butts & filters,23782 Cigarette butts & filters,1,
23782,"Foil wrappers, packets, bladders & alfoil","23782 Foil wrappers, packets, bladders & alfoil",1,
23782,"Lids & tops, pump spray, flow restrictor & similar","23782 Lids & tops, pump spray, flow restrictor & similar",2,
23782,Paper & cardboard packaging,23782 Paper & cardboard packaging,2,"1 x McDonalds coffee cup, 1 x Seven Eleven coffee cup"
23782,Plastic bits & pieces hard & solid,23782 Plastic bits & pieces hard & solid,3,
23782,"Plastic drink bottles (water, juice, milk, soft drink)","23782 Plastic drink bottles (water, juice, milk, soft drink)",1,1 x Sunzest drink bottle
23782,"Plastic film remnants (bits of plastic bag, wrap etc)","23782 Plastic film remnants (bits of plastic bag, wrap etc)",1,
23782,Pollution Rating,23782 Pollution Rating,0,130 x plastic resin pellets removed from trap
23782,"Sanitary (tissues, nappies, condoms, cotton buds)","23782 Sanitary (tissues, nappies, condoms, cotton buds)",1,
23783,Aluminium cans,23783 Aluminium cans,1,1 x Jack Daniels
23783,"Plastic film remnants (bits of plastic bag, wrap etc)","23783 Plastic film remnants (bits of plastic bag, wrap etc)",1,
23783,"Plastic packaging food (wrap, packets, containers)","23783 Plastic packaging food (wrap, packets, containers)",2,"1 x confectionery, 1 x takeaway"
